url,titulo,texto,status,local,data_hora,problem_type,product_type,category
https://www.reclameaqui.com.br/electrolux/geladeira-com-barulho_9MBN6dXYKW42_Yg2/,Geladeira com barulho,"Geladeira começou a fazer barulho com menos de 1 ano de uso , chamamos o técnico e ele mexeu e resolveu temporariamente, o barulho voltou a fazer novamente.
Não quero mecha novamente quero trocar meu produto trocado ou meu dinheiro de volta muito dinheiro a vista para ter problemas, outro detalhe o problema é crônico porque o técnico foi direto onde estava o barulho mais não resolveu.",,São José dos Campos - SP,26/07/2024 às 18:49,Não encontrei meu problema,Geladeira-Refrigerador,Fazendo muito barulho
https://www.reclameaqui.com.br/electrolux/terei-que-acionar-a-electrolux-via-procon-e-juridico_geJp_l6p22Nf3b6i/,TEREI QUE ACIONAR A ELECTROLUX VIA PROCON E JURIDICO?,"Reclamacao de 06/04/2024 - Realizada no reclame aqui

Prezados Foram adquiridos toda a linha da Eletrolux para nossa cozinha e área gourmet, ao todo foram adquiridos acima de 13 itens, dos quais alguns não apresentaram a performance desejada e qual gostariamos de proceder com a devolução e ressarcimento de valores.


Foi realizado a tentativa conforme orientação da Electrolux diretamente junto as lojas que foram adquiridos, porém não tivemos receptividade que desejamos e entendemos que problemas de performance do produto é de responsabilidade do fabricante.


Abaixo os itens, data de compra, nome da loja, número de nota fiscal e motivo individual da devolução:


2 Depuradores de ar RETR 60 cm EXDE6RX1 110 v - NF 903160 - Fast shop - Valor total R$ 2219,37 - compra em 20/02/24

Motivo insatisfação: Baixa potencia de sucção não cumpre com a função primária


1 Robô Aspirador Electrolux ERB40 19V Azul - NF 75246 - Magazine Luiza - Compra em 07/05/2024

Valor R$ 1128,90

Motivo insatisfação: Baixa potencia de aspiração e sem eficiência


1 CHAPA GRILL ELECTROLUX DE FERRO FUNDIDO PARA FOGÃO. INDUÇÃO. FORNO e CHURRASQUEIRAS - Pedido #V48413427elux-01 - loja electrolux on line - compra em 07/05/2024 - Valor R$ 219,90

Motivo insatisfação: Após primeiro uso ocorreu o enferrujamento


Valor total de itens quais desejados devolver e ressarcimento R$ 3.568,17


Os itens abaixo adquiridos da Marca Electrolux estão dentro da espectativa: geladeira, fogão de indução 4 bocas, microondas, forno, air fryer, cooktop 5 bocas, torradeira, filtro de agua, lava loucas 14 serviços.


Aguardamos breve retorno!


Abs


*******

Tel*******

E-mail: *******


Foi mensurado durante as ligacoes telefonicas que náo queremos os produtos devido baixa performance. Assim mesmo foi solicitado que ocorresse analise dos produtos pela equipe tecnica.

Levamos o aspirador de po e náo tivemos retorno!

Os depuradores nao tivemos retorno até o prezado momento. A empresa nao compareceu no horario combinado.

TEREI QUE ACIONAR A ELECTROLUX VIA PROCON E JURIDICO?
NÁO QUEREMOS OS REFERIDOS PRODUTOS! APRESENTAM PERFORMANCE BAIXA E DIVERSAS RECLAMACOES NO RECLAME AQUI. VICIO DE PRODUTO.",,São Bernardo do Campo - SP,26/07/2024 às 18:48,--,--,--
https://www.reclameaqui.com.br/electrolux/air-fryer-rita-lobo_HOen7x1Z8NW86QH3/,air fryer -Rita Lobo,"Boa tarde!
Venho fazer reclamação do modelo air fryer - Rita Lobo, se não estou enganada tem somente 5 meses de uso e está fazendo barulho como se tivesse uma peça solta. Comprei para minha filha fazer uso principalmente quando fica sozinha em casa e com o problema estamos evitando de usá-lo. Nem terminei de pagá-lo, portanto, exigimos um retorno da marca que sinceramente está deixando muito à desejar.
Fico no aguardo,
*******.",,Lages - SC,26/07/2024 às 18:28,--,--,--
https://www.reclameaqui.com.br/electrolux/air-fryer-com-espeto-giratorio-curto_97JA8jmn4fr89xm7/,Air fryer com espeto giratório curto,"Comprei pela internet uma Air fryer electrolux modelo EAF90 no dia 24/07/2024 e quando fui encaixar o espeto para testar o modo Rotisserie veio a surpresa. O espeto é curto, encaixa do lado do orificio do giro na lateral esquerda, porém não alcança a outra lateral de modo que aconteça o encaixe correto conforme orientação do manual de instruções item 8.
Um dos principais motivos pelo qual comprei esse modelo foi pelo fato de ter a função Rotisserie e quando fui testar veio a decepção.
Quero um espeto maior que encaixe perfeitamente.
Caso seja necessário posso mandar vídeos encaixando o espeto e mostrando como fica curto.",,Cuiabá - MT,26/07/2024 às 17:46,Eletroportáteis,Fritadeira elétrica,Produto com defeito
https://www.reclameaqui.com.br/electrolux/geladeira-fundiu-o-motor_KxHntoE3KKteD2ON/,Geladeira fundiu o motor,Minha mãe tem uma geladeira da Electrolux e agora simplesmente fundiu o motor e para consertar é praticamente o preço de uma nova! É um absurdo. Infelizmente a marca perdeu a qualidade e não podemos ficar no prejuízo.,,Curvelo - MG,26/07/2024 às 17:37,Eletrodomésticos,Geladeira-Refrigerador,Produto com defeito
https://www.reclameaqui.com.br/electrolux/necessito-retorno-da-os-svo-18033133_UAdIUW8frPWltnzt/,Necessito retorno da OS... SVO 18033133,"Freezer LOTADO com funcionamento irregular..só refrigera mas não mantém congelamento... assistência diz que pediu peças...5 a 10 dias úteis !!!!

É um FREEZER LOTADO e não um microondas que posso usar fogão como https://******* eu perder os produtos que ainda estão congelados mas aquecendo por falta de congelamento vou ter um prejuízo de mais de R$ 5.000,00.

Tem produto que precisa ser mantido CONGELADO a - 18 graus C.....
Necessito um retorno da Electrolux para entregar as peças mais rápido..

Podem me ajudar ???",,Santana de Parnaíba - SP,26/07/2024 às 17:16,Não encontrei meu problema,--,Não gela
https://www.reclameaqui.com.br/electrolux/problema-com-prateleira-retratil-e-barulho-no-motor-da-geladeira-electrolux_iRyuIe-ZDT8UTr4R/,Problema com Prateleira Retrátil e Barulho no Motor da Geladeira Electrolux IM8S,"Olá,

Estou enfrentando dois problemas com minha geladeira Electrolux, modelo IM8S, comprada em dezembro de 2022.

Prateleira Retrátil: A prateleira retrátil da geladeira trincou em vários pontos recentemente. De acordo com o manual, ela suporta até 20 kg, mas o peso que coloco nela é muito inferior a esse limite. Uso a prateleira para itens pequenos como potes de requeijão de 200g, potes de doces de 300g, manteiga, geleia e presunto, totalizando no máximo 5 kg. Além disso, o espaço disponível na prateleira é tão pequeno que ultrapassar o limite de peso especificado seria praticamente impossível. Portanto, acredito que o problema seja de fabricação ou material.

Barulho no Motor: Também percebi um barulho estranho vindo do motor da geladeira. Não tenho certeza se esse ruído é normal, mas gostaria de orientação sobre o que pode estar causando isso e se é algo que precisa de reparo.

Quando tentei buscar suporte pelo site da Electrolux, fui informado de que a geladeira está fora do período de garantia. No entanto, quando adquiri o produto, foi-me informado que a garantia seria de 24 meses, então acredito que ainda esteja dentro do período de cobertura.

Gostaria de solicitar uma solução para esses problemas e um esclarecimento sobre a situação da garantia. Agradeço a atenção e aguardo uma resposta.

Atenciosamente,",,São José do Rio Preto - SP,26/07/2024 às 16:48,Eletrodomésticos,Geladeira-Refrigerador,Produto quebrou com pouco tempo de uso
https://www.reclameaqui.com.br/electrolux/autorizada-nao-efetuou-a-troca-da-peca_0QJTwjDZB5IPcYs4/,Autorizada não efetuou a troca da peça.,"Em 25/06/2024 registrei uma reclamação referente a um defeito na minha lavadora.. pois bem, depois de muito tempo e muita paciência, a electrolux resolveu enviar um técnico para constatar o defeito ( DA MESMA AUTORIZADA - FRAV DE REALENGO - QUE ANTERIORMENTE INFORMOU QUE NAO HAVIA DEFEITO ).
Recebi o técnico no dia 21/07/2024 e o mesmo constatou o defeito na eletrobomba, porém teria que retornar outro dia com a peça em, pois não havia recebido para a troca.
Recebi contato da assistência no dia 23/07 solicitando o agendamento.. feito para o dia 25/07, sem comparecimento de técnico.
Recebi um outro contato no mesmo dia reagendar para o dia seguinte, 26/07.. adivinhem.. o técnico mais uma vez não compareceu.
Na minha opinião, a electrolux deve descredenciar essa autorizada FRAV de REALENGO, pois não cumprem com o combinado e quando vamos fazer contato para pedir informações ou até mesmo tirar dúvidas sobre o atendimento, somos mal tratados e recebidos com arrogância.

Segue abaixo a reclamação aberta anteriormente:

"" Ao solicitar a assistência técnica para minha lavadora, fui atendido pela representante FRAV DE REALENGO ( Ordem de Serviço: SVO-17860766

Nome: Frav de Realengo Refrigeração LTDA).

A parceira enviou um técnico que não avaliou de forma correta meu aparelho. Em avaliação junto a electrolux, reclamei do atendimento e dei uma avaliação ruim. automaticamente o representante entrou em contato comigo referente ao atendimento prestado pelo técnico e solicitando imagens do funcionamento da máquina. Enviei as informações por WhatsApp e o mesmo agendou uma nova visita para o dia 01/06/2024 ( parte da manhã ). Me programei para receber o técnico em minha residência, deixei de sair para resolver outros assuntos e até mesmo deixei de trabalhar para poder acompanhar a visita técnica. O técnico não compareceu. Tentei contato telefônico e por WhatsApp com a loja e tbm não obtive sucesso.

Na segunda, dia 03/06/2024, recebi uma ligação de um representante da FRAV solicitando um novo agendamento para a visita. novamente a visita foi agendada para sábado dia 08/06/2024 e novamente o técnico não compareceu na minha residência. mais um dia perdido aguardando a visita técnica para minha lavadora.

Gostaria de uma posição da Electrolux referente ao ocorrido e, de preferência, agende a visita para outro representante que cumpra seus compromissos. Lembrando que, a 1 solicitação foi feita há 1 mês ! """,,Rio de Janeiro - RJ,26/07/2024 às 16:45,Eletrodomésticos,Lavadora de roupas e Tanquinho,Assistência técnica
https://www.reclameaqui.com.br/electrolux/batedeira-nova-com-defeito_z7OPE-YgnQDT0Cco/,Batedeira nova com defeito,"Na data do dia 15/05/2023, comprei uma batedeira da marca Eletrolux
Planetária EKM30.
Onde a mesma apresentou defeito no primeiro uso , com dificuldade para tirara o batedor , usada uma segunda vez o batedor não saiu mais , para não quebrar o produto, entrei em contato com a empresa, onde ela me enviou o endereço da assistência técnica , onde levei o produto , qua está lá para análise a alguns dias , e na data de hoje me falaram que não e um defeito de fábrica que a empresa não cobre o problema na garantia .
Deixei de comprar uma Arno que já conheço as batedeiras dela pela metade do valor , pois queria algo melhor , porém foi uma decepção, pois a batedeira da Eletrolux e super lenta , e apresentou defeito dentro da garantia . Pois tirar um batedor e a coisa mais simples de fazer .
Pois bem estou com um produto, dentro das minhas condições caro, pois nem paguei ela ainda , com defeito que não vou consegui usar ,pois não tem como lavar pós uso.
A autorizada simplesmente deixou do mesmo jeito !
Não recomendo o produto , velocidade lenta e super frágil comprada a outras marcas de menor valor.",,Bragança Paulista - SP,26/07/2024 às 16:40,--,--,--
https://www.reclameaqui.com.br/electrolux/vidro-do-forno-quebrado_0YTiqzAVi-vburQT/,Vidro do forno quebrado,"Fiz a compra de um fogão Eletrolux no dia 19.02.2024 só site do Magazine Luiza. E até aí tudo bem.
Só que no dia 09.06.2024 meu esposo estava esquentando uns pedaços de pizza e simplesmente o vidro de dentro do forno quebrou todo.
Entramos contato com a assistência e ficaram de em até 15 dias irem fazer a troca do vidro e depois responderam no email e que iria ser feita a troca dia 25.06. E para nossa surpresa no dia 25.06 vieram novamente fazer uma outra avaliação, como se tivesse sendo a primeira, tiraram foto e tudo novamente..Perguntei quando iria ser a troca e falaram que eu teria que ligar para saber. Esperei e nada. No dia 04.07 resolvi ligar pq até então não tinham mais nem respondido ou se quer nos dados um retorno por e-mail, já que esse meio era o que tinham dado o primeiro retorno. Aí queriam novamente mandar uma pessoa para vê o meu problema. Foi aí que engrossei e falei que iria no Decon atrás dos meus direitos pq já haviam passado do tempo que eles haviam nos dados..Eles simplesmente não sabiam nem da minha ordem de serviço direito..
Aí no dia 06.07 chegou um homem pra fazer a troca do vidro, sem nenhuma educação, trocou e quando perguntei pela limpeza, já que meu fogão ainda estava e está até hoje (26.07) cheio de vidro ele simplesmente só fez passar a mesma chave de fenda que estava na mão e disse que era só jogar os vidros e começou a jogar os mesmos no chão. Só que o meu forno está cheio de pó de vidro, hoje fui tentar limpar e me cortei. E eu queria que essa autorizada trocasse meu fogão, já que está na garantia ou me mandem uma pessoa fazer a limpeza do vidro que ainda está nele.",,Fortaleza - CE,26/07/2024 às 16:32,Eletrodomésticos,Fogão-Forno,Assistência técnica
https://www.reclameaqui.com.br/electrolux/geladeira-faz-gelo-dentro-da-geladeira-de-forma-assustadora_NY1VLoEmmQhCDeoH/,GELADEIRA FAZ GELO DENTRO DA GELADEIRA DE FORMA ASSUSTADORA,"COMPREI UM REFRIGERADOR ELETROLUX DC35, O MESMO VEIO COM UM DEFEITO DE FABRICA QUE MESMO NA MENOR POTENCIA ESTAVA FAZENDO GELO DE FORMA ASSUSTADORA TOMANDO TODA A GELADEIRA, ABRI UMA RECLAMAÇÃO NO SUPORTE ELES TROCARAM E A NOVA VEIO COM O MESMO PROBLEMA, APARENTANDO SER UM DEFEITO DE FABRICA, O TECNICO FOI NOVAMENTE NA RESIDENCIA E DISSE QUE NÃO PODIA FAZER MAIS NADA, MAS ELA ESTÁ FAZENDO MUITO GELO DENTRO DA GELADEIRA E QUASE NENHUM NO CONGELADOR, O GELO É FEITO NA PLACA QUE TEM NA PARTE REFRIGERADA E NÃO NO CONGELADOR.",,-- - --,26/07/2024 às 16:31,Eletrodomésticos,Geladeira-Refrigerador,Produto com defeito
https://www.reclameaqui.com.br/electrolux/3-meses-de-uso-e-nao-gela-mais_v0P5SPSevShRvVLm/,3 meses de uso e não gela mais,Mais uma vez eu aqui reclamando da geladeira outro técnico foi na minha casa olhar a geladeira e agora ele constatou que o compressor da geladeira está ruim antes o outro técnico disse que era filtro entupido uma geladeira com 3 meses de uso estou 15 dias sem geladeira já não sei mais oq fazer,,Rio de Janeiro - RJ,26/07/2024 às 16:26,Eletrodomésticos,Geladeira-Refrigerador,Não gela
https://www.reclameaqui.com.br/electrolux/geladeira-db44-com-problema-que-ninguem-resolve_lFaryhaJ-ukVa16z/,Geladeira DB44 Com Problema que Ninguém Resolve,"Estou com uma geladeira Electrolux DB44 a qual apresentou problemas desde o momento que chegou (parte de baixo resfria enquanto a parte de cima não). Tanto que a geladeira foi até trocada na época. Recentemente o problema apareceu novamente, entrei no site e solicitei assistência, o sistema indicou a empresa Irlanda S Souza (CNPJ 18.281.502/0001-01) para conserto da geladeira, na visita foi nos cobrado 100 de taxa, segundo o técnico, precisava trocar o Kit de Sensores, Placa de Potência, e a Placa de interface. Autorizei, as peças foram trocadas porém o problema persistiu, o técnico voltou e disse que precisava trocar as peças novamente pois as que ele trocou estavam com defeito. O problema é que o prazo dado para essa nova troca foi de 30 a 40 dias (sem nenhuma justificativa plausível para tanto tempo), ultrapassando o prazo máximo definido pelo Código de Defesa do Consumidor no artigo 18:
"" 1 Não sendo o vício sanado no prazo máximo de trinta dias, pode o consumidor exigir, alternativamente e à sua escolha:

I - a substituição do produto por outro da mesma espécie, em perfeitas condições de uso;
II - a restituição imediata da quantia paga, monetariamente atualizada, sem prejuízo de eventuais perdas e danos;
III - o abatimento proporcional do preço. (..)""

Tivemos vários alimentos e medicações (somatropina, que precisa de refrigeração para conservar) estragadas já durante esse tempo que estamos aguardando a troca das peças e gostaria de uma posição oficial da Electrolux perante esse problema.",,Ananindeua - PA,26/07/2024 às 15:42,Eletrodomésticos,Geladeira-Refrigerador,Assistência técnica
https://www.reclameaqui.com.br/electrolux/porta-nova-com-problema-borracha-nao-fecha-nao-veda-a-geladeira_WwA43o-sdHcGJE0k/,"Porta nova com problema borracha nao fecha , nao veda a geladeira",A Electrolux fez a troca da porta da minha geladeira que estava descascada . Porém a porta nova que foi colocada não fecha não veda está metade da porta aberta e o ar da geladeira estava escapando pra fora . Não tenho condições de deixar ela assim pois pago luz e daqui a pouco minhas coisas estragam Preciso que um técnico veja se a borracha veio ruim de fábrica ou se a porta veio empenada Fora outros detalhes que veio amassado e a peça que segura o puxador da porta quebrado .,,Rio de Janeiro - RJ,26/07/2024 às 15:27,Não encontrei meu problema,Geladeira-Refrigerador,Produto com defeito
https://www.reclameaqui.com.br/electrolux/falta-de-respeito-com-o-consumidor_S84ZbuWXtFfsau5i/,Falta de respeito com o consumidor,"No dia 13/06/2024 comprei, por meio do shopping Livelo, na loja Electrolux, um Robô Aspirador de pó Electrolux 3 x 1 modelo ERB 20. No dia 15/06/2024 foi emitida a Nota Fiscal Eletrônica n 1626657 pela Loja Electrolux Comércio Virtual de Eletrodomésticos Ltda. No dia 20/06/2024 o produto foi entregue. Assim que coloquei o Robô Aspirador para funcionar pude perceber que o funcionamento nao estava adequado pq ele parava e desligava sozinho e não desviava dos objetos. No dia 25/06/2024 levei o produto à loja Eluxcenter Asa Sul, autorizada da Electrolux aqui em Brasilia, e depois de três dias me informaram que o problema era na Placa que estava com falha eletrica e seria necessária a substituição, sendo que levaria de 7 a 15 dias úteis para a chegada da peça. Após 20 dias a autorizada entrou em contato para informar que a peça tinha chegado mas que tb veio com defeito, e que seriam necessários mais 7 a 15 dias uteis para a chegada da nova peça. No dia seguinte entraram em contato novamente para informar que a peça estava em falta no fabricante e que a loja Electrolux entraria em contato para negociar. Como a Electrolux não entrou em contato, no dia 19/07/2024 liguei para o 0800 da empresa em busca de alguma informação e me disseram que o problema já era de ciência da empresa e que a área de cuidados entraria em contato comigo. Já se passaram mais de 40 dias que comprei o aparelho, 30 dias que deixei na autorizada e ninguém da Electrolux entrou em contato para apresentar uma solução. Que área de cuidados é essa que não tem o menor cuidado com o consumidor? Isso é uma verdadeira falta de respeito com o consumidor que, confiando na marca, optou por comprar um aparelho similar a outros à venda acreditando que estaria comprando um produto de melhor qualidade. Alem de nao ter qualidade nenhuma, pois um produto que já chega ao consumidor com defeito não passou por nenhuma área de controle de qualidade, ainda tratam o consumidor sem o menor respeito ou cuidado. Pelo menos fica claro pra mim que não vale a pena comprar produtos Electrolux em detrimento de outras marcas acreditando na qualidade superior dessa marca. Espero que resolvam esse problema com a máxima urgência.",,Brasília - DF,26/07/2024 às 15:02,Eletroportáteis,Aspiradores e vassouras,Produto com defeito
https://www.reclameaqui.com.br/electrolux/falta-de-respeito-total-com-o-consumidor_F8xCM1e6kRR6S8y7/,Falta de respeito total com o consumidor,"Venbo aqui expressar mi ha indignação com os prestadores de serviços da Eletdolux,conprei uma geladeira no dia 23/06/2024,nas lojas Ramsons em Manaus,dois dias depois percebi que o refrigerador não estava gelando,procurei a loja pois estava no meu direito de troca,a gerente me informou que mandariam um tecnico da Eletrolux para constatar o defeifo,para poder fazerem a troca do produto.E assim foi feito,no dia 02/07/2024 foi enviado o tecnico na mjnha residencia,o mesmo constatou o defeito e ssm a minha autorização fez o reparo,falei pra que ele não era para fazer,porque eu estava dentri do prazo de teoca do produto,mas ele não ligou e fez assim mesmo,foi embora e dias depois percebi o mesmo defeito,mas xom um agravante,pois o congelador tambem passou a nao funcionar direito,voltei as lojas Ramsons e fui informada,que perdi o direito a tdoca do produto,porque o tecnico da Eletrolux fez reparo.
Entrei em contato com a Eletrolux,fui informada que em casos assim o tecnico não esta autorizado a fazer reparo,apenas fem que constatar o defeito e fazer o relatorio,e agora ma dadam o tecnico mais uma vez na minha residencia,e o mesmo insinuou que eu havia desligado minha geladeira,por causa desse problema,cheguei a perder medicações de auto-custo que pego pelo Governo do Amazonas para um tratamento medico da minha filha,peço mais respeito por parte dos funcionarios da Eletrolux,pois agora é muito facil querer jogar a culpa para o consumidor de algo,que quem errou foi o tecnico da empresa,e com isso me fez perder o direito de troca do meu produto,e ainda nao resolvem o meu problema,o que eles querem agora é me responsabilizar por um erro deles.!
Eu jamais iria prejudicar o tratamento medico da minha filha,e por isso peço que revizem melhor a posição da enpresa em relação ao consumidor,porque quem ta com um produto com defeito sou eu,quem fa sendo prejudicada é minha filha.#MaisrespeitoEletrolux",,Manaus - AM,26/07/2024 às 14:13,--,--,--
