url,titulo,texto,status,local,data_hora,problem_type,product_type,category
https://www.reclameaqui.com.br/electrolux/pe-do-fogao-quebrado_isf6bqhjyd53T6V2/,Pé do fogão quebrado,"Compramos um fogão em 30 abril de 2024 da marca Electrolux que veio com o pé quebrado. Até o momento hoje 18/07/2024 não houve o devido reparo do fogão. diversas ligações para a ELECTROLUX e a para a BRM assistência técnica. Foi agendado para o dia de hoje 18/07 o reparo do pé do fogão e para a minha surpresa o técnico chegou em minha residência sem o pé do fogão, falando que não tinha nenhum pedido de reparo para a colocação do pé do fogão. Um total descaso com o cliente, estou totalmente decepcionada com a empresa Electrolux e com o seu parceiro BRM assistência técnica. Provavelmente não indicarei e nem voltarei a comprar nenhum produto Electrolux. Um total de 79 dias para a troca de um simples pé do fogão que veio quebrado. Meu total repúdio pelo descaso com o cliente.",,Rio de Janeiro - RJ,18/07/2024 às 16:20,Eletrodomésticos,Fogão-Forno,Produto com defeito
https://www.reclameaqui.com.br/electrolux/air-fryer-rita-lobo_a8j7kVetJqR5WB7C/,Air Fryer Rita Lobo,"Comprei o Produto e a mesma vaza muito óleo pela saída de ar em baixo, sem contar que qualquer coisa feita nela ela esfumaça a casa inteira

Levei na assistência técnica da Electrolux e me disseram que era normal isso, já tive de outras marcas e nunca aconteceu, estava na garantia e me cobraram a limpeza dela para melhorar o problema no começo do ano, voltou do mesmo jeito, aparentemente não fizeram limpeza nenhuma

Estou aqui com a mesma vazando óleo e esfumaçando a casa

Nunca mais compro nada da Electrolux",,São Paulo - SP,18/07/2024 às 15:55,Eletrodomésticos,--,Assistência técnica
https://www.reclameaqui.com.br/electrolux/electrolux-aguardando-contato-da-empresa_l4RktidfTmtA1GiW/,Electrolux - Aguardando contato da empresa,Recentemente abri uma reclamação contra a Electrolux por conta de um defeito num forno a gás comprado recentemente e que por diversas vezes tentamos junto a assistência técnica uma solução e nada. Essa reclamação foi encerrada sem retorno da empresa. Portanto estou abrindo uma nova reclamação e aguardo o contato da Electroux para soluçao definitiva desse problema.,,Osasco - SP,18/07/2024 às 15:54,Eletrodomésticos,Fogão-Forno,Produto com defeito
https://www.reclameaqui.com.br/electrolux/pessimo-atendimento-ao-cliente_-Pek45BBaGeR78TH/,Péssimo atendimento ao cliente!,"Comprei um forno a gás em maio de 2024, recebi o mesmo quase final do mês. Meu apartamento estava terminado uma reforma e só pude instalar o mesmo no final de junho. O forno ascendeu a chama duas vezes, porém logo apagava. E depois de 1 dia já não ascendia mais. Pedi ajuda, recebi uma assistência técnica que me desmontou quase o forno todo, e detectou o problema. O aparelho já ficou com marcas de desmontar e a descrição enorme nossa de ter de passar por isso. Pedi a troca do produto e foi negado. Acho que uma empresa de bom senso tem que se colocar no lugar de seus clientes e duvido que gostariam de comprar algo novo, nem usar e já ficar com algo reparado, que vamos falar a verdade nunca fica como vindo da fábrica, que por sinal dei o azar de já vir ruim. Enfim primeiro produto que compro da marca e essa péssima impressão! Arrependimento de não ter comprado outro Brastemp!",,Praia Grande - SP,18/07/2024 às 15:53,Eletrodomésticos,Fogão-Forno,Produto com defeito
https://www.reclameaqui.com.br/electrolux/pessimo-atendimento-e-nao-solucao-do-problema-pela-gtr-assistencia-tecnica_cwLBwAqTDbgw5APa/,Péssimo atendimento e não solução do problema pela GTR Assistência Técnica,"Precisei da Assistência, péssimo atendimento, relatei o problema antes do técnico vir que seria na placa o problema, pois tinha dado o problema no passado mas como a geladeira voltou a funcionar na época deixamos de lado. Foi cobrado o valor de R$80,00 da visita e no dia seguinte, falaram que a peça não era fabricada. Me senti enganada, [Editado pelo Reclame Aqui], pois já tinha falado do problema antes do técnico vir pra depois receber a resposta que a peça não era fabricada. Me senti [Editado pelo Reclame Aqui].
Solicito a devolução do dinheiro. E peço a Eletrolux, averigua qual o tipo de credenciamento vcs fazem, pois perderam muitos clientes se continuarem com a GTR por falta de opção.
Irei enviar o comprovante de pagamento posteriormente da taxa paga. Agora estou trabalhando.",,Osasco - SP,18/07/2024 às 15:33,Não encontrei meu problema,Geladeira-Refrigerador,Assistência técnica
https://www.reclameaqui.com.br/electrolux/geladeira-de-inox-enferrujado-e-saindo-uma-pelicula-estranha_xPHXUs-P3EMvJ0-L/,Geladeira de inox enferrujado e saindo uma película estranha,"Tenho uma geladeira electrolux inox modelo Dw42x ,a mais de 5 anos sempre cuidei e utilizei produtos descritos em manual, agora vem apresentando pontos de ferrugem e uma espécie de película que sair deixando a estética horrível, não entendo um produto que se dis inox enferrujar e ainda mais sair pelicula, sendo que tenho um fogão da mesma marca electrolux e de inox e ótimo estado sem um ponto de ferrugem.
Gostaria de uma explicação da electrolux sobre o que tá acontecendo com o produto.",,Salvador - BA,18/07/2024 às 15:31,Não encontrei meu problema,Geladeira-Refrigerador,Má qualidade
https://www.reclameaqui.com.br/electrolux/forno-a-gas-de-embutir-electrolux-oe8gh-80l_ItHCcX56FlZ5Dj1o/,FORNO A GÁS DE EMBUTIR ELECTROLUX OE8GH 80L,"Abrir um chamado na assistência técnica e faz 1 mês e 12 dias que eles falaram que era problema na válvula do forno e essa peça até hoje não chegou para fazer a troca, sem dizer que deste que comprei esse forno de péssima qualidade nunca conseguir usa-lo, pois o mesmo se apagar em menos de 10 minutos. (Foi uma péssima escolha que fiz quando decidi trocar meu forno por esta marca que nem assistência presta.",,Eusébio - CE,18/07/2024 às 15:02,Eletrodomésticos,Fogão-Forno,Produto com defeito
https://www.reclameaqui.com.br/electrolux/filtro-nao-sai-agua_G2pxpXb5JAnTWqNv/,Filtro não sai agua,Comprei um purificador de agua da eletrolux em março deste ano e não tá querendo mais sair agua,,Sorocaba - SP,18/07/2024 às 14:37,Não encontrei meu problema,Bebedouros e Purificadores,Produto com defeito
https://www.reclameaqui.com.br/electrolux/purificador-de-agua-apresentando-sabor-ruim-apos-troca-de-refil-em-periodo_t0-Na3B49vrbkx9x/,Purificador de água apresentando sabor ruim após troca de refil em periodo determinado,"Comprei com familiar um purificador de água Electrolux PE11X em site da Electrolux. Logo após aparecer em filtro mensagem para que seja trocado o refil, assim realizados, seguindo o passo-a-passo do manual do produto fornecido. Após a troca do Refil electrolux, mesmo seguindo os passos, notamos um sabor da água bastante ruim, e mesmo refazendo o passo-a-passo, essa situação se mantém. Gostaria de auxilio para que se resolva essa questão, sem custos ou uma consultoria sem custos p/ resolver a questao. Além disso, tenho visto que a reclamação de a agua sair mais fraca e não gelada, é algo comum sobre esse modelo de purificador, e ocorre desde o inicio com o meu.",,Salvador - BA,18/07/2024 às 14:21,--,--,--
https://www.reclameaqui.com.br/electrolux/garantia-demasiadamente-demorada_-3AJIVZbgZC2X1S8/,Garantia demasiadamente demorada,"Meu aspirador de pó sem fio está desde o dia 05 de Junho na assistência técnica autorizada Evolução, da cidade de Florianópolis, a qual alega ainda não ter recebido da Electrolux a peça necessária para o reparo do aspirador.",,Florianópolis - SC,18/07/2024 às 14:20,Eletroportáteis,Aspiradores e vassouras,Assistência técnica
https://www.reclameaqui.com.br/electrolux/problemas-lac11_sbR-FeUJQ605MpPV/,Problemas LAC11,"Boa tarde, estou com um problema persistente na minha LAC11.

Desde que comprei a máquina apresentou problemas e passou algumas vezes pela assistência, até aí ok, ruim mas foi resolvido.

Ai recentemente UMA SEMANA após a GARANTIA acabar a máquina começou a apresentar problemas novamente, dessa vez batendo o cesto e fazendo um barulhão. Liguei no SAC e informei o ocorrido que achei uma palhaçada, como fazem produtos que durem somente até a garantia ?? Ok, atendentes super entendeu a situação e estendeu a garantia por mais 2 meses, aí começou o caos.

Foi me direcionado uma assistência aqui mesmo na minha cidade, primeiramente vieram aqui e o Técnico falou que somente o pé da máquina estava desnivelado. O mesmo ajustou e não fez teste nenhum. Como já esperado a máquina continuou com o mesmo problema. Entrei em contato pela segunda vez e vieram retirar o produto, foi constatado que o tanque estava quebrado. Solicitaram a peça que além de demorar, foi enviada errada pela Electrolux. Solicitaram novamente, mais uma demora, veio a peça correta, trocaram e me devolveram o produto com várias marcas e amaçados no qual não tinha. Somente nesse caos todo a máquina ficou nessa troca por basicamente 1 mês.

No primeiro teste da máquina a mesma apresenta o mesmo problema, continua batendo como estava. Já entrei em contato com a Assistência. Agora além do problema apresentado, depois de ter ficado 1 mês basicamente sem o produto que apresentou problemas desde que comprei, agora ainda sem a garantia que estenderam por toda a demora e erro da Electrolux.

Gostaria de uma nova solução, pois os produtos da Electrolux sempre foram referência, mas aparentemente estão fabricando produtos obsoletos cada vez mais caros para durar apenas até a garantia.

Deixo minha profunda indignação e aguardo uma nova solução",,Curitiba - PR,18/07/2024 às 14:04,Eletrodomésticos,Lavadora de roupas e Tanquinho,Assistência técnica
https://www.reclameaqui.com.br/electrolux/geladeira-enferrujada-antes-de-completar-01-ano_EZR6yecjMdm7QqVu/,Geladeira enferrujada antes de completar 01 ano,"NAO COMPRE DESSA MARCA!!! PRODUTO DE PÉSSIMA QUALIDADE!!

Não terminei nem de pagar a geladeira e notei ferrugem aparecendo por baixo da pintura, no meia da porta e sem qualquer contato com as extremidades da geladeira.
A ferrugem apareceu por trás de um acabamento preto na porta e a ELECTROLUX informou que não cobre o reparo. A GELADEIRA NAO TEM 01 ANO DE USO, AINDA TEM O PLÁSTICO DO PAINEL DE CONTROLE E MESMO ASSIM FOI ALEGADO QUE NAO TERÁ O REPARO.

NAO COMPRE DESSA MARCA, ESTÁ ME CAUSANDO DOR DE CABEÇA PRA TENTAR TENTAR RESOLVER.",,Petrópolis - RJ,18/07/2024 às 14:03,Não encontrei meu problema,Geladeira-Refrigerador,Má qualidade
https://www.reclameaqui.com.br/electrolux/lava-roupa-las-09-com-defeito_4n-aVB4sIhoN8jkY/,Lava-Roupa LAS-09 com defeito,"Após inúmeros contatos e uma longa espera recebi a ligação da Sra. Elisabeth, representante da Electrolux, que se prontificou a solucionar o caso encaminhando o problema à área de engenharia e efetuando a troca do produto em garantia via Assistência Técnica. Encaminhei a ela o vídeo onde a máquina apresenta defeito, conforme Ordem de Serviço SVO-17871924 aberta na Assistência Técnica Autorizada, a qual não conseguiu solucioná-lo.
Aguardo retorno da empresa com a finalização do caso.

Atenciosamente,

Daniel",,Campinas - SP,18/07/2024 às 13:55,Eletrodomésticos,Lavadora de roupas e Tanquinho,Produto com defeito
https://www.reclameaqui.com.br/electrolux/lavadora-novinha-e-suja-todas-as-roupas_I2WcA9ZD8bch0YGf/,Lavadora novinha e suja todas as roupas,"Comprei uma lavadora pensando que seria ótima, mas foi uma tristeza, as roupas, independente da cor, saem todas manchadas! Como se tivesse um pó dentro da máquina. Tem que lavar e lavar muitas vezes! Estou decepcionada! É pra pior outra pessoa que tem a mesma máquina me relatou o mesmo problema. Envio fotos aqui pra demonstrar",,Santana do Livramento - RS,18/07/2024 às 13:38,Eletrodomésticos,Lavadora de roupas e Tanquinho,Má qualidade
https://www.reclameaqui.com.br/electrolux/geladeira-nova-sem-filtro-para-reposicao_P2oLFNV-M9gSClj1/,Geladeira nova sem filtro para reposicao,"Comprei a geladeira FDI90 em 2017.
Faz meses que estou tentando comprar o filtro e não encontro.
Fui informada que pararam de fabricar. E agora? Preciso trocar de geladeira? Paguei quase 15.000!",,São Paulo - SP,18/07/2024 às 13:37,--,--,--
https://www.reclameaqui.com.br/electrolux/nao-compre-panelas-e-frigideiras-inox-nao-oferecem-garantia-e-oxidam_cGcMSfL3ViIIED-H/,NÃO COMPRE PANELAS E FRIGIDEIRAS INOX - NÃO OFERECEM GARANTIA E OXIDAM,"Comprei uma frigideira inox 20cm por R$ 201,35 no site oficial da Electrolux.

Após menos de 10 utilizações, a panela ficou toda oxidada e amarelada na parte do inox. Utilizo gás de rua, com chama 100% azul.

Tentando acionar a garantia no site, o sistema interno não consegue encontrar o produto.

Entrando em contato com o 0800 da empresa, fui informado que poderia ir à assistência técnica do Centro - RJ (*******). Chegando ao local, me informaram que não atendem esse produto.

Liguei novamente para o 0800 e me informaram para ir à assistência autorizada do Engenho Novo, sendo informado mais uma vez que não atendem esse produto e não sabem de outra autorizada que atenda.

Em resumo: estou sem conseguir sequer ACIONAR A GARANTIA, pois não há suporte pós-venda para esse produto no site ou qualquer autorizada do Rio de Janeiro.

Não compre. Preço similar às demais frigideiras do mercado mas a qualidade é porca. Inox de beira de estrada.

Protocolos no SAC são o 03723198 e o 03724284.",,Rio de Janeiro - RJ,18/07/2024 às 13:29,--,--,--
https://www.reclameaqui.com.br/electrolux/insatisfacao-com-a-assistencia-tecnica-autorizada-master-service_3ehu8pILnHYsVg7c/,Insatisfação com a assistência técnica autorizada Master Service,"Gostaria de manifestar minha insatisfação e indignação acerca da falta de ética em relação à assistência técnica autorizada da Eletrolux (Master Service).
Adquiri um microondas no Carrefour e com menos de um mês de uso o equipamento deu curto. Antes de o curto acontecer eu já havia notado um possível mal contato do equipamento, que por vezes desligava sem motivo aparente. Quando o curto aconteceu, tentei contato com a loja que me orientou a procurar a assistência técnica da marca e assim fiz.
Acessei o site, agendei um atendimento e fui encaminhada para uma tal de Master Service, que enviou um técnico em um sábado, 11/05/2024. Como ou teria que trabalhar, pedi para que meu pai e meu filho recebessem o tal técnico. Fiz um vídeo, que encaminhei para que meu pai mostrasse ao rapaz, explicando o ocorrido e coloquei o equipamento em cima de um Buffet que fica na sala, para facilitar a verificação por parte do técnico, pois alguns dias antes, o marceneiro havia instalado alguns armários aéreos na cozinha e colocou o módulo do microondas em cima do local onde ficava a tomada que eu utilizava para ligar o microondas, com isso, o equipamento estava ficando em cima da pia, que tem uma tomada compativel, contudo, como a pia era pequena, imaginei que ficaria ruim de o técnico manuseá-lo, haja vista o frontão, que atrapalhava a abertura da porta.
O técnico chegou e não quis ver o vídeo. Logo em seguida, meu pai me mandou uma mensagem pedindo para eu enviar o PDF da nota e menos de um minuto depois, o técnico me ligou informando que eu havia feito uso de adaptador e alegou que ocasionei o curto, supondo que eu estivesse utilizando o microondas na sala. No local, tem um filtro de linha que é utilizado para ligar o modem e cujo buraco para enfiar a tomada sequer é compatível com a tomada do microondas. Ainda tentei explicar ao rapaz o motivo de ter colocado o equipamento ali mas ele sequer tentou compreender. Estava irredutível.
Meu filho ainda falou que dada a insistência dele, meu pai abriu uma gaveta e achou um adaptador que sequer era compatível com a largura do pino da tomada e que ele forçou até o pino entrar. Não se sabe como ele conseguiu esta proeza, mas o fato é que depois ele afirmou que havia marcas que comprovavam o uso de adaptador.. Mas é claro, depois de ele ter forçado a tomada em um adaptador que não era compatível para comprovar sua tese...
Por fim, na ligação disse que cobraria R$50,00 para troca da tomada e o defeito interno poderia ser reparado por ele sem custo.
Fiquei insatisfeita com a acusação e não autorizei naquele momento. Pouco tempo depois liguei no sac e reclamei. Ficaram de dar retorno sobre a reclamação e obviamente não deram. Dias depois recebi e-mail falando que não atendi o técnico e que o atendimento foi cancelado, o que me deixou ainda mais indignada pois sequer haviam remarcado.
Semanas se passaram e dada a correria não consegui dar prosseguimento imediato à solicitação, foi quando recebi mensagem sobre a possibilidade de reagendar a visita do técnico. Fiz o agendamento pelo site para dia 09/07/2024 na parte da tarde e para minha surpresa, mais uma vez eles mostraram o quanto são incompetentes.
No dia, mandaram o técnico na parte da manhã e quando informei que não agendei para tal período, falaram que iriam entrar em contato com o técnico. Fiquei esperando a tarde toda e, como não retornaram, resolvi ligar novamente. Foi quando disseram que o técnico não iria e pediram pararemarcar para a semana seguinte, dia 16/07/2024 . O técnico e a Master Service sequer se preocuparam em deixar o cliente sem retorno..
No referido dia, 16/07/2024, que foi remarcado pela atendente da Master Service, mais uma vez me ligaram de manhã, dizendo que o técnico estava a caminho do meu endereço. Foi quando tive que ser incisiva com eles quanto ao horário do agendamento.
Fiquei esperando a tarde toda e cheguei a pensar que novamente ele não iria. Eis que o técnico chegou no final da tarde, por volta de 17:10, bateu algumas fotos e disse que retornariam com a resposta. O microondas estava na cozinha, ligado na tomada na qual tenho utilizado o equipamento; tomada esta que tem a entrada adequada para o padrão do microondas. Ele não deu explicação nem falou nada comigo, apenas colocou uma bacia de água para esquestar e testar e afirmou que estava funcionando normal. Além disso me pediu um pano com detergente e limpou a parte interna do equipamento onde, claramente mostrava os sinais do curto interno e depois bateu algumas fotos.
Eis que hoje, 18/07/2024, recebo e-mail com a conclusão do atendimento dizendo ""Cabo derretido por alta amperagem, gabinete commarca. Provável uso de adaptador na tomada.Orientado ao cliente a ligar na fábrica pois danos causados pelo uso de adaptador não são acobertadospela garantia"".
É uma palhaçada essa assistência. O cara não orientou nada, mais uma vez me acusou de usar adaptador mesmo vendo que o equipamento estava ligado sem necessidade desse recurso e desta vez não resolveu o defeito interno que muito provavelmente causou o curto!
Limpou o rastro do problema, haja vista que internamente era visivel que o equipamento estava com outro dano, que provavelmente ocasionou o curto e ainda colocou para eu entrar em contato com a fábrica..",,Contagem - MG,18/07/2024 às 13:27,Eletrodomésticos,Micro-ondas,Assistência técnica
https://www.reclameaqui.com.br/electrolux/problemas-com-o-aspirador-vertical_jMSVsUx2F-gsDoa8/,Problemas com o aspirador vertical,"Bom dia. Comprei um Aspirador de Pó Vertical Electrolux Ergorapido 2 em 1 Branco Dupla Fltragem (ERG21) em agosto de 2022 e em menos de dois anos, ele já deu problema.
Não consigo ligar o aspirador de mão de forma direta, só quando ele está conectado ao aspirador vertical. Isso atrapalha muito o uso dele. Fora que, é um produto que teoricamente teria que durar, e não chegou a durar dois anos.
Estou bem decepcionada com o produto, visto que tenho outros produtos da marca que nunca deram problema.
Gostaria de um retorno da marca, para ver o que poderíamos fazer a respeito disso. Visto que é um bem durável, que tem menos de 5 anos e já deu problema.",,São José dos Pinhais - PR,18/07/2024 às 13:26,Eletroportáteis,Aspiradores e vassouras,Produto com defeito
https://www.reclameaqui.com.br/electrolux/a-geladeira-nao-gela-nada_PjL7D7ki_vxTDSfR/,A geladeira não gela nada,Comprei a geladeira Eletrolux estou pagando e com 3 meses a geladeira não gela o o técnico foi lá fez o reparo e com 3 dias voltou a mesma coisa não gela é inacreditável eu pagando quase 5 mil por uma geladeira que não vale nada estou com ódio,,Rio de Janeiro - RJ,18/07/2024 às 12:38,Eletrodomésticos,Geladeira-Refrigerador,Não gela
https://www.reclameaqui.com.br/electrolux/antiaderente-da-air-fryer-descascando_GHrI9DXkofIiLNA7/,Antiaderente da Air Fryer descascando,"Comprei uma Airfryer Electrolux Family Efficient, 5L, 1700W, 127V, Grafite - modelo: EAF50, no site da Kabum no dia 28/02/2024. Ela chegou no dia 02/03/2024, fiz todo o passo a passo indicado no manual de instruções antes de usar a Airfryer, sempre pré aqueci ela antes de usar, mas desde que chegou notei que o antiaderente dela deixava a desejar, pois tudo que colocava pra assar como frango e carne ficavam um pouco grudados e com o tempo foi piorando. Comecei a usar papel alumínio para que não grudasse os alimentos e tbm não piorasse o estado do antiaderente, pois está todo cheio de crostas tendo apenas quase 5 meses de uso. Sempre coloquei água morna para facilitar a limpeza do cesto e lavei sempre com a bucha macia para não riscar e tirar o revestimento teflon, mas msm assim ficava com a crostas impregnadas no antiaderente do cesto. Quando foi ontem, quando fui guardar o cesto que tinha deixado secar no escorredor (pois sempre deixo secar bem para poder guardar) notei algo que parecia riscos, mas na vdd não eram riscos, e sim o teflon que craquelou e quando toquei no lugar onde estava esse craquelado veio um pedaço do antiaderente no meu dedo, sem ter feito nenhum tipo de fricção que pudesse sair daquela forma tão fácil. Agora a airfryer com tão pouco tempo de uso está descascando o antiaderente. Estou decepcionado com a Electrolux, pois é uma marca que sempre admirei e gostei dos produtos, e depois que aconteceu isso na airfryer vi vídeos e comentários de pessoas que relataram problemas parecidos, com pouco tempo de uso tbm. Gostaria de um respaldo da marca sobre essa situação, pois meu aparelho está na garantia.",,São Paulo - SP,18/07/2024 às 12:23,Eletroportáteis,--,Má qualidade
https://www.reclameaqui.com.br/electrolux/ar-condicionado-com-wi-fi-nao-funciona_R0TuMh7mpaOtKZva/,Ar condicionado com wi-fi não funciona,"Boa tarde
Tem mais de 3 meses que comprei um ar condicionado do novo modelo Y com wi-fi.
Esse wi-fi nunca funcionou, já vieram aqui em casa 3 funcionários diferentes, para tentar resolver o problema e nada.
E sempre que vem um rapaz da assistência, demora um mês para voltar ou termos alguma posição.
Agora temos que esperar novamente, pq trocaram a placa e continua sem funcionar.
E sem prazo ..",,Goiânia - GO,18/07/2024 às 12:23,Eletrodomésticos,Ar condicionado,Produto com defeito
