url,titulo,texto,status,local,data_hora,problem_type,product_type,category
https://www.reclameaqui.com.br/electrolux/air-fryer-com-varios-problemas_W-WHvnoVCZXD-WuP/,Air Fryer com varios problemas.,"Comprei Air Fryer Oven Electrolux por Rita Lobo 12L Digital Grafite Experience 1700W (EAF90), primeira lavagem da bandeja de teflon na lava louças, sem esfregar nada, formaram bolhas no teflon, que sairam e enferrujaram. Relevei, achei que não podia ir na lava louça, apesar da propaganda ter os itens na lava louça, agora quase 2 meses de uso, o puxador simplismente quebrou ao tentar abrir, gostaria que resolvessem o meu problema, 2 meses de uso, a bandeja é descartaval, o pegador saiu na minha mao ao abrir, quero uma solução",,Santa Helena - PR,21/07/2024 às 21:00,--,--,--
https://www.reclameaqui.com.br/electrolux/lava-e-seca-ultimate-care_Hv31V9sKMKjnFgAT/,Lava e seca Ultimate Care,"Adquiri uma lava e seca de um valor expressivo pela Eletrolux e no manual não vem descrito com clareza que devem serem retirados parafusos de trás da máquina. Realizei o procedimento de primeira vez ao ligar e correu tudo bem, quando coloquei a roupa a máquina pulou muito e minha cozinha é pequena, a tampa da máquina ficou toda riscada, bem como meu armário planejado e tudo que estava perto. A empresa deveria colocar ênfase no que trata desses parafusos e figuras mais bem feitas e maiores para as pessoas não terem prejuízo financeiro por adquirir uma máquina para lavar roupa.",,Cuiabá - MT,21/07/2024 às 20:48,Eletrodomésticos,Lavadora de roupas e Tanquinho,Assistência técnica
https://www.reclameaqui.com.br/electrolux/nao-encontro-pecas-de-coifa-90bs-electrolux_sdZwS6PktEsWOb1I/,Não encontro peças de coifa 90bs electrolux,"Estou a meses tentando encontrar a trava da porta e o filtro de alumínio que quebrou da minha coifa 90bs da electrolux, porém sem sucesso, assistência informa que a as pecas foram descontinuadas, tentei colar a peça da porta, porem sem sucesso, um produto bem caro, funcionando perfeitamente porem sem o filtro, não faz a sua funcao, agora não consigo utilizar, devido ao uma simples peça.
Espero que consiga me ajudar.",,Praia Grande - SP,21/07/2024 às 20:34,Eletrodomésticos,Coifa e depurador,Produto com defeito
https://www.reclameaqui.com.br/electrolux/microondas-parou-de-funcionar-em-menos-de-um-mes_-MRtyBGF2VAuY-VY/,Microondas parou de funcionar em menos de um mês,"Prezados,
Comprei um forno microondas Electrolux MI41S no dia 23/06/2024 e hoje dia 21/07/2024, em menos de um mês parou de funcionar, ou seja, não liga.
Escolhi a marca Electrolux por ser mais confiável no mercado e acabei tendo o prejuízo neste curto tempo de uso.
E aí Electrolux como fica este meu prejuízo ? Como serei ressarcido deste problema ? Apesar de estar na garantia, sabemos bem que uma vez indo para a assistência técnica, a qualidade do produto não será mais a mesma, e futuros outros problemas surgirão o mais breve possível.
Decepção total com esta marca Electrolux.",,Belo Horizonte - MG,21/07/2024 às 19:44,Eletrodomésticos,Micro-ondas,Forno não funciona
https://www.reclameaqui.com.br/electrolux/defeito_3qZibB_abm0s-uEU/,Defeito,"Comprei uma geladeira da electrolux veio tudo certinho,até no entanto ele trocarão as portas dela pra mim com forme o tempo foi passando quando deu 1 ano exatamente ela não pega mais de jeito nenhum mandei um técnico ver pra mim não tem conserto pedi o dinheiro e tbm estou sem geladeira mas a fazer o que é assim mesmo mas mesmo assim obrigado pela portas.",,Congonhal - MG,21/07/2024 às 18:43,Eletrodomésticos,Geladeira-Refrigerador,Má qualidade
https://www.reclameaqui.com.br/electrolux/refrigerador-inox-da-electrolux-com-mossas-na-porta_FKyaTEU7L3bPlFb-/,Refrigerador inox da Electrolux com mossas na porta,"Comprei um refrigerador da marca Electrolux IM8S Multidoor Effic 590l .. a primeira geladeira veio com várias mossas, aí entrei em contato com Electrolux e devolvi. Em Abril de 2023 recebi a segunda geladeira e veio com apenas uma mossa aí como estava precisando com urgência não a devolvi. Antes de completar um ano deu problema no chip do painel.. demorou mas consertaram. Achei que estava livre dos problemas, mas para minha surpresa, o equipamento começou aparecer várias mossas nas portas, onde as mesmas só ficam aparentes quando são visualizadas em ângulos específicos. Ao pesquisar sobre esse problema neste mesmo canal de reclamação, vi que é um vício comum aos refrigeradores da marca. Muito surpreende uma marca como à Electrolux, fornecer aos seus clientes produtos que apresentem defeitos ao longo de pouco tempo. Estou extremamente decepcionada com a marca Electrolux, pois a geladeira foi quase R$ 6.000,00 no pix para em menos de um ano e meio apresentar tantos problemas assim! Nunca que eu imaginava que inox iria apresentar mossas! O que será que está acontecendo com a Electrolux para comercializar um produto com alto preço e uma péssima qualidade no material? Poxa vida, todo mundo sabe que geladeira é um bem durável! Se este é um vício comum a refrigeradores de inox, a marca deveria melhorar a qualidade de tais equipamentos e fornecer aos seus clientes produtos de qualidade e duráveis.
Agora quero saber como a mesma vai proceder com essa problemática?",,São Bento do Una - PE,21/07/2024 às 18:05,--,--,--
https://www.reclameaqui.com.br/electrolux/aspirador-de-po-bom-para-jogar-fora_bfYUDWfNd1nsJo-C/,Aspirador de pó bom para jogar fora,"Comprei um aspirador modelo Aspirador de Pó Vertical 2 em 1 Electrolux STK15 com Fio PowerSpeed Ultra 1300W - Urban Grey em abril deste ano. Inicialmente o produto me agradou, tem uma boa sucção e fazia o que se espera. Entretanto, um pouco mais de uso foi suficiente para evidenciar a pessima qualidade do produto.
1. Estrutura: o aspirador é feito de plástico do pior tipo. Qualquer coisa que encosta nele o arranha. Mas a pior parte são definitivamente as rodinhas plásticas sem nenhum acabamento. Elas não rodam como deveriam, mas arrastam o aspirador no chão. O que faz um barulho absurdo, que me ocasionou problemas com a vizinha de baixo e, hoje, não posso mais usar o aspirador em casa, senão levo MULTA POR BARULHO EXCESSIVO!
2. Funcionalidade: O aspirador que se diz pratico e 360 não roda direito e não consegue deitar para que seja possível aspirar embaixo de objetos. A única forma de fazê-lo deitar é deixando a frente do reservatório para baixo, o que, também devido a pessima qualidade do material, fez com que o reservatório ficasse todo riscado logo nos primeiros usos.
3. Esquenta: Para um aspirador que se vende como 2 em 1, a parte próxima ao motor esquenta DEMAIS. Ela esquenta tanto que não dá para usar ele sem o cabo, porque fica impossível segurar a alça. Então esse segundo uso já não serve para nada.

Estou extremamente decepcionada com esse produto. Juntei meu dinheiro suado para comprar um aspirador que fosse me ajudar com a limpeza da casa e foi um erro escolher este. É uma pena que vendam produtos tão ruins nessa linha de entrada. Não acho que seja ético colocar no mercado produtos que não funcionam a preços acessíveis.

Quero trocar esse aspirador por um melhor. Daria outra chance ainda para a marca, quero testar o Aspirador pó vertical com fio portátil de mão 2 em 1 1300W cabo 6m filtro HEPA Electrolux PTE10 127v. É mais caro então espero que tenha mais qualidade.

Da marca espero que me ofereçam a possibilidade dessa troca. Ou meu dinheiro de volta. Não quero trocar por um novo do mesmo modelo nem tentar consertar. Para mim já deu de estresse.",,Piracicaba - SP,21/07/2024 às 18:00,Não encontrei meu problema,Aspiradores e vassouras,Má qualidade
https://www.reclameaqui.com.br/electrolux/batedeira-que-nao-funciona_Cw3d-ZK3oix9bGNq/,Batedeira que não funciona,"Adquiri uma batedeira no mês 04 recebi no final do mês, utilizei três vezes nas três só passei raiva a batedeira se desliga sozinha e na última vez não ligou mais, me admira a marca fazer fabricar um produto de qualidade tão ruim, comprei da referida por acreditar na qualidade afinal tenho vários outros produtos da marca mas a batedeira planetária simplesmente uma decepção.",,Pato Branco - PR,21/07/2024 às 17:23,Eletroportáteis,Batedeiras,Produto com defeito
https://www.reclameaqui.com.br/electrolux/lava-e-seca-da-erro-com-menos-de-1-ano-mas-a-garantia-nao-cobre-por-falta_47vgUVtup48v4ElL/,"Lava e Seca dá erro com menos de 1 ano, mas a garantia não cobre por falta de agendamento","Adquiri uma lava e seca no dia 21/07/2023 por 3.324 reais, e hoje, 19/07/2023, quase um ano depois, fui abrir um chamado pois ela apresentou um problema (E20) que não consegui resolver com o manual.

Solicitei o reparo pois ela ainda está na garantia, e eu moro na rua de uma assistência tecnica eletrolux.. para minha surpresa, só consegui agendar para terça-feira dia 23/07, e por causa desses dois dias, aparece no sistema que a lava e seca NÃO POSSUI GARANTIA.

Hora, se ela ainda está na garantia HOJE, data que ela apresentou o problema, portanto, não é culpa minha que a assistência tecnica não possui agendamento? Eu deveria poder utilizar meu direito a garantia, pois ela apresentou problema com menos de um ano de uso.

Pretendo acionar o procon e avisar os consumidores dessa falha, caso não consiga assistência, pois é um produto caríssimo, usado de maneira adequada, e não é justo com o consumidor que pela falta de data de agendamento da assistência técnica eu tenha que pagar. Eu informei o problema no tempo correto, e estando na garantia, eu deveria ter meus direitos garantidos.",,São Paulo - SP,19/07/2024 às 18:48,--,--,--
https://www.reclameaqui.com.br/electrolux/potes-hermeticos-electrolux-nao-pode-em-microondas_JR0KzzQ4xJizx3tC/,Potes herméticos Electrolux não pode em microondas,"Comprei um kit de 12 potes herméticos da Electrolux que eu queria há bastante tempo e foi uma das primeiras coisas que comprei para minha casa nova. Sempre via em anúncios e achava ser bem resistentes e durar muito tempo. Hoje pela primeira vez utilizei no microondas para esquentar um alimento em um dos potes, já que eu comprei eles sabendo que poderiam ir no microondas. Coloquei o alimento pra esquentar junto com a tampa e após quente percebi um gosto de queimado no alimento, logo vi que a panela tinha queimado um pouco estava com uma crostinha grossa de queimadura e outro lado até furou o pote. Fiquei triste, eu tinha muita expectativa para esses potes, mas infelizmente eles não são para serem utilizados em microondas como informa nos anúncios de compras.

Não comprem esses potes herméticos para usarem no microondas, vão perder o dinheiro de vocês!!!",,Feira de Santana - BA,19/07/2024 às 17:57,--,--,--
https://www.reclameaqui.com.br/electrolux/secadora-de-roupas-de-parede-e-piso-electrolux_z2uoOMRKoPMDPsbw/,Secadora de Roupas de Parede e Piso Electrolux,"Olá, em agosto de 2022 comprei uma secadora com vocês, pois em janeiro de 2023 eu iria mudar para meu apartamento e já queria estar com a casa completa.

Comprei, chegou e em março de 2023 eu comecei a usar a secadora (quando efetivamente mudei para o Ap) no primeiro momento, percebi um excelente desempenho.

Mas com 6 meses de uso percebi que não estava mais secando como no início.

Mesmo assim, diminui a quantidade de roupas a secar e continuei usando.

Porém, hoje começou um barulho estranho, estou com medo de ligá-la. Estou com uma bebê recém nascida em casa e preciso de um suporte de vocês.

Não posso fazer esforço porque tive cesárea e preciso da secadora funcionando e não apresentando mais problemas.

Meu telefone para contato
*******
*******",,São Paulo - SP,19/07/2024 às 17:50,--,--,--
https://www.reclameaqui.com.br/electrolux/mixer-esta-enferrujado-usei-apenas-2-vezes_Rrq54lH0FPpx8diw/,Mixer está enferrujado usei apenas 2 vezes,"No dia 25 de junho comprei o mixer usei o mesmo apenas 2 vezes, lavei o triturador com água e sabão e pra minha surpresa está enferrujado.
Como se trata de um produto que tritura alimentos não tem como usar dessa maneira e ter um problema pior de saúde.
Entrei em contato com a Eletrolux através do chat e me informaram que eu deveria levar em uma assistência técnica.
Porém o produto não está com defeito na funcionalidade e sim com ferrugem.
Sendo assim solicito a troca do mesmo.",,São Paulo - SP,19/07/2024 às 17:40,Eletroportáteis,Mixers e Processadores de alimentos,Má qualidade
https://www.reclameaqui.com.br/electrolux/substituicao-de-refrigerador_2X7PYE2g0Cu-kL46/,Substituição de refrigerador,"Já tentei falar com o SAC pelo telefone******* inúmeras vezes sem sucesso. Enviei um e-mail solicitando providências. Transcrito abaixo.
Boa tarde.
Comprei um refrigerador em 06/05/24 e o mesmo já veio com defeito de fabricação. O compartimento de refrigeração não funciona. Foi inicialmente realizada substituição do termostato sem sucesso. No dia 3 a assistência técnica autorizada JP Soluções em Refrigeração levou o referido produto para tentar descobrir o defeito. Enfim, foi detectado um vazamento interno no gabinete e segundo informações da assistência técnica a Electrolux não faz manutenção desse serviço, cuja informação já foi passada para a fábrica pela assistência técnica. Segue o número da ordem de serviço:17972506. Meu CPF é (Editado pelo Reclame AQUI)
Solicito providências para substituição de outro refrigerador do mesmo modelo DC35A.
Atenciosamente,
(Editado pelo Reclame AQUI)

Venho através deste canal solicitar providências necessárias para substituição do produto defeituoso.",,Natal - RN,19/07/2024 às 17:25,Eletrodomésticos,Geladeira-Refrigerador,Produto com defeito
https://www.reclameaqui.com.br/electrolux/problema-na-placa-geladeira-eletrolux-ordem-de-servico-svo-18007513_eZDhbnU5BjZb4ERh/,Problema na placa Geladeira Eletrolux - Ordem de Serviço: SVO-18007513,"Boa Tarde, Minha sogra teve um problema em minha geladeira eletrolux side by side, e tivemos um primeiro diagnostico do meu seguro porto que a placa Sx72b queimou, porem não conseguimos encontrar a placa e entramos em contato com o suporte ao cliente da eletrolux e abrimos um ticket para avaliação técnica e caso necessário a troca da peça. Foi aberto no dia 11/07 , desde então a assistência brasil serv (0*******) só reagenda e nunca cumpre com o atendimento, minha sogra tem seus compromissos, tendo que desmarcar para ficar aguardando a assistência técnica que já remarcou 3x, não é um serviço gratis, é pago e mesmo assim não cumpre com o acordado. Preciso urgente que resolva o problema, caso contrario, estarei abrindo uma reclamação no procon, além do mais, o mercado não dispõe de peças reposição, se realmente for a placa, não tem em estoque em nenhum lugar, como um geladeira dessa não tem peça de reposição? isso é um absurdo. Se nao tiver, vamos exigir de uma geladeira nova . telefone de minha sogra Sueli*******.

a principio, cumpra com os horários combinados, ninguém tem disponibilidade para ficar aguardando agendamentos técnicos",,naoconsta - --,19/07/2024 às 17:14,--,--,--
https://www.reclameaqui.com.br/electrolux/assistencia-tecnica-nao-resolve-o-problema_oY3pDKhtDwOhPpNI/,"Assistência técnica ,não resolve o problema","Comprei no ha máquina de e lavar roupa ,em agosto de 23 ,estou fazendo uso dela a (- 3 meses ,só que o barulho que ela faz e ensurdecedor e muito estrondoso ao bater e centrifugar ,parecer que vai levantar voo..


E o técnico que faz a visita nada resolveu

Agendei uma visita dia 16/7 e não apareceu ninguém ,sem nenhuma satisfação

Reagendei dia 23/7 e foi cancelada pela assistência técnica


Então estão com uma máquina preste a encerra a garantia .
Que a assistência técnica de vc ,não prestam bom atendimento ...

E logo mais a minha garantia se encerra

Como podemos resolver isso",,Adamantina - SP,19/07/2024 às 17:08,Não encontrei meu problema,Lavadora de roupas e Tanquinho,Produto com defeito
https://www.reclameaqui.com.br/electrolux/maquina-de-lavar-eletrolux-lec17-tem-o-filtro-pega-fiapos-ineficiente_40VAJNoIQrf4G5nE/,Máquina de lavar Eletrolux lec17 tem o filtro pega fiapos ineficiente,"Comprei a 3 meses uma máquina Eletrolux lec 17 , e ao lavar roupas escuras eles simplesmente saírem cheias de pelos e antes que digam que o problema é que estou misturando roupas para exemplo de comparação tenho outra máquina lava e seca e lavei as mesmas roupas nela e saíram todas normais sem nenhum fiapo.
Gostaria de saber da Eletrolux como uma máquina tão cara dessa tem um defeito tão grave como esse de um filtro que não funciona adequadamente ?
E não só sou eu que estou reclamando já vi várias reclamações do mesmo problema.
Estou totalmente arrependido com essa máquina deixei de comprar uma Midea ou uma Panasonic para pegar essa bomba.
Melhorem essa [Editado pelo Reclame Aqui] de filtro .",,Mauá - SP,19/07/2024 às 17:07,--,--,--
https://www.reclameaqui.com.br/electrolux/ergorapido-26-parou-de-funcionar_H4JkbrHh0NNhjiCX/,Ergorapido 26 parou de funcionar,"Comprei um aspirador sem fio Ergrapido erg26 em fevereiro, e parou de funcionar. Ele fica na base carregando, as luzes piscando, mas não completa a carga. Bateria não durou nem um ano. O aparelho é excelente, mas a bateria é muito ruim. Desde o início, ele não funcionava os 45 minutos que era divulgado. Não achei assistência técnica da eletrolux na minha cidade (Nova Friburgo). Um produto de mais de R$1.200 reais não durar nem um ano de bateria é decepcionante.",,Nova Friburgo - RJ,19/07/2024 às 17:02,Eletroportáteis,Aspiradores e vassouras,Má qualidade
https://www.reclameaqui.com.br/electrolux/adega-eletrolux-dual-zone-29-garrafas-acd29_zdYK13oz_mfAm4hL/,Adega Eletrolux dual zone 29 garrafas (ACD29),"Adega parou de refrigerar, onde solicitei os serviços da autorizada Eletrolux no dia 29/06/2024, onde o técnico constatou problema, sem solução pela autorizada e que encaminharia ordem de serviço a Eletrolux.
Na Eletrolux, foi aberto solicitação de n 18060197, que no dia 17/07/2024, recebi ligação dizendo se não gostaria de adquirir um produto novo subsidiado, porém, o pagamento deveria ser à vista, E que o preço da peça teria uma custo alto que era melhor adquirir o produto novo.
Não tenho condições de adquirir um produto de custo elevado nestas condições.",,São Paulo - SP,19/07/2024 às 16:24,Eletrodomésticos,Adega de vinho,Produto com defeito
https://www.reclameaqui.com.br/electrolux/aspirador-novo-quebrado-de-fabrica-e-o-sac-alega-mau-uso_zEVfi1KEyWazf45I/,Aspirador novo quebrado de fábrica e o SAC alega mau uso,"Fiz a compra de alguns aspiradores da Electrolux na Gazin, acontece que deixei parte desses aspiradores guardado. Hoje fui usar um e quando tirei da caixa notei a alça quebrada, entrei em contato com a Gazin e a mesma me informou que não conseguiria fazer a troca devido ja ter passado os 7 dias de entrega.
Então liguei no SAC da Electrolux pra saber como proceder com a troca, acontece que a atendente falou que peças quebradas não teria direito de garantia pois se tratava de mau uso.. Fiquei sem entender, como é mau uso sendo que NEM USEI O PRODUTO? O produto é NOVO!

Gostaria que a electrolux fizesse a troca do produto ou da peça visto que nem sequer usei e muito menos passou de 3 meses.",,Guarulhos - SP,19/07/2024 às 16:02,Eletroportáteis,Aspiradores e vassouras,Produto com defeito
https://www.reclameaqui.com.br/electrolux/revisao-do-atendimento-refrigerador_2l7TkUklj9xvWo5p/,Revisão do atendimento - refrigerador,"Anteriormente abri uma reclamação aqui no reclame aqui sobre a minha geladeira que simplesmente saiu a tinta da porta do freezer com apenas 1 ano de uso. A solução que a Electrolux me deu foi enviar a porta sem custo, eu pagaria a mão de obra de 500,00 com a autorizada deles para substituição da porta. Paguei porque do jeito que estava não dava pra ficar, um produto tão caro com a porta do freezer sem pintura. Enfim, não acho que foi uma boa solução, pois de qualquer forma tive que gastar mais 500,00 em um produto que já é caro, um gasto que eu não contava que teria com essa geladeira. Gostaria de receber o reembolso desse valor ou até mesmo um voucher para utilizar no site da Electrolux, acredito que seja a forma mais justa para solução total desse transtorno!
Hoje recebi a ligação de uma atendente extremamente cordial, informei a ela os meus dados bancários para reembolso e fico no aguardo da solução de vocês.",,São Paulo - SP,19/07/2024 às 15:55,Não encontrei meu problema,Geladeira-Refrigerador,Produto com defeito
https://www.reclameaqui.com.br/electrolux/ovenfryer-rita-lobo-trincou-o-granito_Upq1je2-61oZzdvT/,OvenFryer Rita Lobo trincou o granito.,"Comprei uma ovenfryer da rita lobo e usei no mesmo loca de costume da minha antiga (outra marca, que usei por mais de anos em diversos lugares e nunca tive problema.)
No primeiro uso da ovenfryer, tentei fazer batatas, tanto na função automática (que queimou tudo) e posteriormente na manual (queimou uma parte e outra ficou crua) ambas as levas foram perdidas.
Quando o equipamento esfriou e fui tirar para higienização e guardar o mesmo, o meu granito da pia estava trincado totalmente na área embaixo de onde a ovenfryer estava.
Sem imaginar que isso poderia acontecer, pois todas as airfryers trabalham em temperatura máxima de 200 graus e não conheço superfície melhor que o granito para aguentar altas temperaturas, fui pesquisar e achei diversos casos iguais do mesmo modelo.
Na manhã seguinte liguei na Electrolux para contar o ocorrido e solucionar o meu problema.
A atendente não ajudou quase nada e ainda fingiu que não estava me ouvindo para tentar finalizar a ligação, porém com muito custo ela voltou. Deu um prazo de 2 dias úteis para retorno, já se passaram 3 dias úteis e não obtive nenhuma resposta.
Além de estar com uma airfryer nova sem poder usar, pois ou o alimento é perdido pois queima ou fica cru, estou com a minha pedra toda danificada por conta da mesma e sem retorno algum da empresa.",,Campinas - SP,19/07/2024 às 15:53,--,--,--
https://www.reclameaqui.com.br/electrolux/conserto-do-fogao_rINzh4AtSbXVQScD/,Conserto do Fogão,"Foi solicitado um conserto do fogão pois havia uma suspeita de vazamento de gás no fogão de minha genitora . Foi aberta uma ordem de serviço 64885 na TOP BRASILIA ASA SUL 515 SUL BRASILIA-DF . Dia 11 o tecnico visitou a nossa casa e constatou que devem ser trocados alguns registros que estavam ocasionando vazamento. Foi passado um orçamento de 500,00 ( 380 reais mao de obra e 120 reais de peças ) onde seria descontado o valor de 100 ja pago na visita. Acontece que o servico foi combinado para sexta feira à tarde ( dia 19/07). Ligaram nesse dia informando se poderiam vir pela manha , Como foi solicitado somente no periodo da tarde , o tecnico disse que viria . A tarde se passou e por volta das 15:00hs a sra responsavel pelo atendimento no Whatsapp ( telefone 61- 9872XXXX) falou que infelizmente houve um imprevisto e o serviço será realizado somente na segunda 22/07. Achei muita sacanagem , pois minha mae se encontra hospitalizada e tirei o dia praticamente para recebê-los aqui. Não podemos usar duas bocas do fogão Eletrolux sentimos forte cheiro de gás. A situação é essa . Não fiquei satisfeito com o atendimento. Na verdade achei péssimo. Obrigado",,Rio de Janeiro - RJ,19/07/2024 às 15:51,--,--,--
https://www.reclameaqui.com.br/electrolux/geladeira-parou-de-gelar_S7-cD863F9VLFDC6/,Geladeira parou de gelar,Comprei uma geladeira TF56 em dezembro de 2020 agora tem 1 semana ela parou de gelar. Um técnico veio fazer um orçamento aqui p mim disse que pode ser motor ou vazamento de gás interno. Mas a geladeira não deu nem 4 anos de uso e parou de gelar tudo,,Nova Lima - MG,19/07/2024 às 15:44,Eletrodomésticos,Geladeira-Refrigerador,Não gela
